file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
1013_ITS_FEA_XX.wav,fear,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) disgust (c) angry (d) fear", (d) fear,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Suggest an activity to keep the positive energy flowing. (b) Offer reassurance and remind them they are safe. (c) Give them space to cool off before engaging further. (d) Avoid discussing further and respect their aversion to the topic.",(b) Offer reassurance and remind them they are safe.
1061_IEO_FEA_HI.wav,fear,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) happy (c) fear (d) sad, (c) fear,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Frozen facial expression with trembling lips and quickened breathing. (b) Eyes crinkling with an open-mouthed laugh (c) A sharp, piercing gaze and compressed lips (d) A wrinkled nose and raised upper lip",(a) Frozen facial expression with trembling lips and quickened breathing.
1039_IEO_FEA_MD.wav,fear,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) sad (c) fear (d) disgust, (c) fear,"Which sentence best reflects the same emotion identified in the audio? (a) This thing looks absolutely gross and dirty; I can’t stand it! (b) I’m so excited, I just can’t contain my happiness! (c) I can’t breathe, I’m just so afraid right now. (d) I don’t know how to move on from this loss.","(c) I can’t breathe, I’m just so afraid right now."
1086_IOM_FEA_XX.wav,fear,What is the emotional tone of the speaker in the audio? (a) fear (b) sad (c) angry (d) happy, (a) fear,"Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) I’m feeling so down, like nothing can lift my spirits. (b) It’s so dirty! Please clean it as quick as possible. (c) I’m really scared about what might happen next. (d) How dare they treat me so unfairly like this!",(c) I’m really scared about what might happen next.
1023_WSI_FEA_XX.wav,fear,What is the emotional tone of the speaker in the audio? (a) fear (b) sad (c) angry (d) disgust, (a) fear,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Give them space to cool off before engaging further. (b) Provide emotional support and avoid dismissing their sadness. (c) Offer reassurance and remind them they are safe. (d) Offer congratulations or compliments to share their happiness.",(c) Offer reassurance and remind them they are safe.
1029_ITS_DIS_XX.wav,disgust,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) disgust (c) sad (d) fear, (b) disgust,"Which sentence would people feeling the same emotion most likely to say? (a) I feel so empty, like nothing matters anymore. (b) I feel like I’m in danger, and I don’t know what to do. (c) That’s just revolting, I can’t believe it. (d) I feel so grateful and full of joy right now.","(c) That’s just revolting, I can’t believe it."
1046_IEO_DIS_HI.wav,disgust,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) sad (c) happy (d) angry", (a) disgust,"Which sentence best reflects the same emotion identified in the audio? (a) I’m feeling so down, like nothing can lift my spirits. (b) How dare they treat me so unfairly like this! (c) I can’t even look at this without feeling uncomfortable. (d) I’m so excited, I just can’t contain my happiness!",(c) I can’t even look at this without feeling uncomfortable.
1057_IWW_DIS_XX.wav,disgust,What emotion is the speaker expressing in the audio? (a) happy (b) fear (c) disgust (d) angry, (c) disgust,Which situation best fits the emotion expressed in the speech? (a) Watching a horror movie alone in the dark. (b) Watching a touching but sorrowful movie scene. (c) Seeing an unpleasant image online. (d) A person yelling after being cut off in traffic.,(c) Seeing an unpleasant image online.
1013_TAI_DIS_XX.wav,disgust,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) sad (b) fear (c) happy (d) disgust", (d) disgust,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Stay calm and provide support to ease their anxiety. (b) Suggest spending some time together to cheer them up. (c) Avoid discussing further and respect their aversion to the topic. (d) Give them space to cool off before engaging further.",(c) Avoid discussing further and respect their aversion to the topic.
1073_IWL_DIS_XX.wav,disgust,Can you identify the speaker's emotion from this clip? (a) sad (b) disgust (c) happy (d) angry, (b) disgust,"From the provided sentences, which one best matches the emotional state of individuals who are experiencing the same emotion as the speaker? (a) I feel like I’m in danger, and I don’t know what to do. (b) That’s just revolting, I can’t believe it. (c) I feel so empty, like nothing matters anymore. (d) I’ve had enough of this nonsense.","(b) That’s just revolting, I can’t believe it."
1023_IWW_DIS_XX.wav,disgust,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) angry (b) happy (c) fear (d) disgust", (d) disgust,"From the provided sentences, which one best matches the emotional state of individuals who are experiencing the same emotion as the speaker? (a) I don’t know how to move on from this loss. (b) I can’t stop smiling, everything feels so right. (c) It’s so dirty! Please clean it as quick as possible. (d) How dare they treat me so unfairly like this!",(c) It’s so dirty! Please clean it as quick as possible.
1052_DFA_DIS_XX.wav,disgust,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) disgust (c) sad (d) fear", (b) disgust,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Offer a comforting hug or words of reassurance. (b) Smile and engage positively in the conversation. (c) Stay calm and provide support to ease their anxiety. (d) Apologize for their discomfort and change the topic to avoid making them more uncomfortable.",(d) Apologize for their discomfort and change the topic to avoid making them more uncomfortable.
1035_TSI_DIS_XX.wav,disgust,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) happy (c) angry (d) fear", (a) disgust,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) Throwing an object in frustration. (b) Watching a horror movie alone in the dark. (c) Saying goodbye at an airport. (d) Hearing a shocking and offensive statement.",(d) Hearing a shocking and offensive statement.
1044_MTI_DIS_XX.wav,disgust,What emotion is the speaker expressing in the audio? (a) disgust (b) sad (c) fear (d) happy, (a) disgust,"What facial expression best represents the emotion in the clip? (a) Relaxed facial muscles with a cheerful grin (b) A wrinkled nose and raised upper lip (c) Wrinkled forehead and a forlorn expression (d) Head slightly pulled back with a terrified gaze, as if searching for an escape.",(b) A wrinkled nose and raised upper lip
1066_TAI_DIS_XX.wav,disgust,What emotion is the speaker expressing in the audio? (a) disgust (b) angry (c) happy (d) sad, (a) disgust,"Which sentence best reflects the same emotion identified in the audio? (a) This situation is really starting to piss me off! (b) I can’t breathe, I’m just so afraid right now. (c) I don’t know how to move on from this loss. (d) It’s so dirty! Please clean it as quick as possible.",(d) It’s so dirty! Please clean it as quick as possible.
1058_IWL_DIS_XX.wav,disgust,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) sad (b) fear (c) angry (d) disgust", (d) disgust,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) Eyes gazing downward with trembling lips (b) Averted gaze with a grimacing mouth (c) Frozen facial expression with trembling lips and quickened breathing. (d) A radiant expression with raised cheeks",(b) Averted gaze with a grimacing mouth
1029_TSI_DIS_XX.wav,disgust,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) disgust (c) fear (d) angry, (b) disgust,"Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) I can’t shake the feeling that something bad is coming. (b) This is the best day ever, I feel on top of the world! (c) I don’t know how to move on from this loss. (d) This makes me feel sick to my stomach.",(d) This makes me feel sick to my stomach.
1087_IEO_DIS_MD.wav,disgust,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) fear (b) angry (c) disgust (d) happy, (c) disgust,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) It’s so dirty! Please clean it as quick as possible. (b) I’ve had enough of this nonsense. (c) I can’t breathe, I’m just so afraid right now. (d) I don’t know how to move on from this loss.",(a) It’s so dirty! Please clean it as quick as possible.
